cnae,risco,codigo_louos,enquadramento1,perguntas,regras,condicionantes
8020-0/02,BAIXO RISCO,07.12.13,nR1-12,11,8,1
8030-7/00,BAIXO RISCO,07.12.14,nR1-12,11,4,1
8030-7/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8111-7/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8112-5/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8121-4/00,MÉDIO RISCO,07.12.13,nR1-12,11,30,1
8122-2/00,ALTO,07.09.17,nR1-09,11,46,1|4|6
8122-2/00,ALTO,07.12.13,nR1-12,11,46,1|4|6
8129-0/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8129-0/00,MÉDIO RISCO,07.09.04,nR1-09,11,20,1
8130-3/00,BAIXO RISCO,07.09.04,nR1-09,11,4,1
8130-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8211-3/00,MÉDIO RISCO,07.12.13,nR1-12,4|5,41|42,1
8219-9/01,BAIXO RISCO,07.12.09,nR1-12,11,4,1
8219-9/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8219-9/99,BAIXO RISCO,07.12.14,nR1-12,11,4,1
8219-9/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8220-2/00,MÉDIO RISCO,07.12.10,nR1-12,11,20,1|10
8220-2/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8230-0/01,MÉDIO RISCO,07.04.03,nR2-04,1|11,5,1|7
8230-0/01,BAIXO RISCO,07.12.13,nR1-12,1|11,5,1
8230-0/02,MÉDIO RISCO,07.07.05,nR2-07,11,21,1|3|7|9|10
8230-0/02,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8291-1/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8292-0/00,MÉDIO RISCO,07.09.07,nR1-09,11,5,1
8292-0/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
8299-7/01,BAIXO RISCO,07.12.14,nR1-12,11,4,1
8299-7/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8299-7/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8299-7/03,BAIXO RISCO,07.09.07,nR1-09,11,4,1
8299-7/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8299-7/04,BAIXO RISCO,07.12.14,nR1-12,11,4,1
8299-7/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8299-7/05,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8299-7/06,BAIXO RISCO,07.12.05,nR1-12,11,4,1
8299-7/06,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8299-7/07,BAIXO RISCO,07.12.09,nR1-12,11,4,1
8299-7/07,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8299-7/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1
8411-6/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8411-6/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8412-4/00,BAIXO RISCO,07.11.01,nR2-11,7,38,1|10
8412-4/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8412-4/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8413-2/00,BAIXO RISCO,07.11.01,nR2-11,7,38,1|10
8413-2/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8413-2/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8421-3/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8421-3/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8422-1/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8422-1/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8423-0/00,BAIXO RISCO,07.11.03,nR2-11,6,39,1|10
8423-0/00,BAIXO RISCO,07.12.13,nR1-12,6,39,1|10
8424-8/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8424-8/00,BAIXO RISCO,07.11.05,nR2-11,7,38,1|10
8424-8/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8425-6/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8425-6/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8430-2/00,BAIXO RISCO,07.11.03,nR2-11,7,38,1|10
8430-2/00,BAIXO RISCO,07.12.13,nR1-12,7,38,1|10
8511-2/00,ALTO,07.06.02,nR1-06,11,46,1|3|9|10|25|26|27
8511-2/00,ALTO,07.12.13,nR1-12,11,46,1
8512-1/00,MÉDIO RISCO,07.06.05,nR1-06,11,21,1|3|9|10|25|26|27
8512-1/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8513-9/00,MÉDIO RISCO,07.06.05,nR1-06,11,21,1|3|9|10|25|26|27
8513-9/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8520-1/00,MÉDIO RISCO,07.06.07,nR2-06,11,21,1|3|9|10|25|26|27
8520-1/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8531-7/00,MÉDIO RISCO,07.06.08,nR2-06,11,21,1|9|10
8531-7/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8532-5/00,MÉDIO RISCO,07.06.09,nR2-06,11,21,1|9|10
8532-5/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8533-3/00,MÉDIO RISCO,07.06.09,nR2-06,11,21,1|9|10
8533-3/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8541-4/00,MÉDIO RISCO,07.06.07,nR2-06,11,21,1|9|10
8541-4/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8542-2/00,MÉDIO RISCO,07.06.08,nR2-06,11,21,1|10
8542-2/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8550-3/01,MÉDIO RISCO,07.12.13,nR1-12,30,44,1
8550-3/02,BAIXO RISCO,07.06.12,nR1-06,11,4,1|10
8550-3/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8591-1/00,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8591-1/00,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8592-9/01,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8592-9/01,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8592-9/02,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8592-9/02,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8592-9/03,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8592-9/03,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8592-9/99,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8592-9/99,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8593-7/00,MÉDIO RISCO,07.06.03,nR1-06,11,15,1|10
8593-7/00,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8599-6/01,MÉDIO RISCO,07.06.06,nR1-06,11,23,1|10
8599-6/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
8599-6/02,MÉDIO RISCO,07.06.06,nR1-06,11,23,1|10
8599-6/02,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
8599-6/03,MÉDIO RISCO,07.06.12,nR1-06,11,15,1|10
8599-6/03,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8599-6/04,MÉDIO RISCO,07.06.12,nR1-06,11,15,1|10
8599-6/04,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8599-6/05,MÉDIO RISCO,07.06.10,nR2-06,11,15,1|10
8599-6/05,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8599-6/99,MÉDIO RISCO,07.06.12,nR1-06,11,15,1|10
8599-6/99,BAIXO RISCO,07.12.13,nR1-12,11,15,1
8610-1/01,ALTO,07.05.03,nR1-05,11,47,1|6|9|10
8610-1/01,ALTO,07.05.06,nR1-05,11,47,1|6|9|10
8610-1/01,ALTO,07.05.08,nR1-05,11,47,1|6|9|10
8610-1/01,ALTO,07.05.07,nR1-05,11,47,1|6|9|10
8610-1/01,ALTO,07.12.13,nR1-12,11,47,1
8610-1/02,ALTO,07.05.08,nR1-05,11,47,1|6|9|10
8610-1/02,ALTO,07.05.09,nR1-05,11,47,1|6|9|10
8610-1/02,ALTO,07.12.13,nR1-12,11,47,1
8621-6/01,ALTO,07.05.05,nR1-05,11,48,1|6|10
8621-6/01,ALTO,07.12.13,nR1-12,11,48,1
8621-6/02,ALTO,07.05.05,nR1-05,11,48,1|6|10
8621-6/02,ALTO,07.12.13,nR1-12,11,48,1
8622-4/00,MÉDIO RISCO,07.05.05,nR1-05,11,20,1|6|10
8622-4/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8630-5/01,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8630-5/01,ALTO,07.12.13,nR1-12,11,48,1
8630-5/02,ALTO,07.05.01,nR1-05,11,50,1|6|9|10
8630-5/02,ALTO,07.05.03,nR1-05,11,50,1|6|9|10
8630-5/02,ALTO,07.12.13,nR1-12,11,50,1
8630-5/03,MÉDIO RISCO,07.05.03,nR1-05,11,22,1|6|9|10
8630-5/03,MÉDIO RISCO,07.05.02,nR1-05,11,22,1|6|9|10
8630-5/03,MÉDIO RISCO,07.12.13,nR1-12,11,22,1
8630-5/04,ALTO,07.05.02,nR1-05,11,50,1|6|9|10
8630-5/04,ALTO,07.05.03,nR1-05,11,50,1|6|9|10
8630-5/04,ALTO,07.05.06,nR1-05,11,50,1|6|9|10
8630-5/04,ALTO,07.12.13,nR1-12,11,50,1
8630-5/06,ALTO,07.05.01,nR1-05,11,48,1|6|9|10
8630-5/06,ALTO,07.12.13,nR1-12,11,48,1
8630-5/07,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8630-5/07,ALTO,07.12.13,nR1-12,11,49,1
8630-5/99,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8630-5/99,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8640-2/01,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/01,ALTO,07.12.13,nR1-12,11,48,1
8640-2/02,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/02,ALTO,07.12.13,nR1-12,11,48,1
8640-2/03,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8640-2/03,ALTO,07.12.13,nR1-12,11,49,1
8640-2/04,ALTO,07.12.13,nR1-12,11,49,1
8640-2/04,ALTO,07.05.04,nR1-05,11,49,1|6|9|10
8640-2/05,ALTO,07.05.04,nR1-05,11,48,1|6|9|10
8640-2/05,ALTO,07.12.13,nR1-12,11,48,1
8640-2/06,ALTO,07.05.04,nR1-05,11,49,1|6|9|10
8640-2/06,ALTO,07.12.13,nR1-12,11,49,1
8640-2/07,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/07,ALTO,07.12.13,nR1-12,11,48,1
8640-2/08,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/08,ALTO,07.12.13,nR1-12,11,48,1
8640-2/09,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/09,ALTO,07.12.13,nR1-12,11,48,1
8640-2/10,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8640-2/10,ALTO,07.12.13,nR1-12,11,49,1
8640-2/11,ALTO,07.12.13,nR1-12,11,49,1
8640-2/11,ALTO,07.05.04,nR1-05,11,49,1|6|9|10
8640-2/12,ALTO,07.05.01,nR1-05,11,49,1|6|9|10
8640-2/12,ALTO,07.12.13,nR1-12,11,49,1
8640-2/13,ALTO,07.05.04,nR1-05,11,49,1|6|9|10
8640-2/13,ALTO,07.12.13,nR1-12,11,49,1
8640-2/14,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8640-2/14,ALTO,07.12.13,nR1-12,11,49,1
8640-2/99,ALTO,07.05.03,nR1-05,11,48,1|6|9|10
8640-2/99,ALTO,07.12.13,nR1-12,11,48,1
8650-0/01,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8650-0/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8650-0/02,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8650-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8650-0/03,BAIXO RISCO,07.05.02,nR1-05,11,4,1|6|9|10
8650-0/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8650-0/04,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8650-0/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8650-0/05,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8650-0/05,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8650-0/06,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8650-0/06,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8650-0/07,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8650-0/07,ALTO,07.12.13,nR1-12,11,49,1
8650-0/99,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8650-0/99,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8660-7/00,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8660-7/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8690-9/01,BAIXO RISCO,07.05.09,nR1-05,11,4,1|6|9|10
8690-9/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8690-9/02,ALTO,07.05.09,nR1-05,11,49,1|6|9|10
8690-9/02,ALTO,07.12.13,nR1-12,11,49,1
8690-9/03,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8690-9/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8690-9/04,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8690-9/04,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8690-9/99,MÉDIO RISCO,07.05.09,nR1-05,11,20,1|6|9|10
8690-9/99,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
8711-5/01,ALTO,07.13.02,nR1-13,11,49,1|6|9|10
8711-5/01,ALTO,07.12.13,nR1-12,11,49,1
8711-5/02,ALTO,07.13.02,nR1-13,11,49,1|6|9|10
8711-5/02,ALTO,07.12.13,nR1-12,11,49,1
8711-5/03,ALTO,07.05.09,nR1-05,11,46,1|6|9|10
8711-5/03,ALTO,07.12.13,nR1-12,11,46,1
8711-5/04,MÉDIO RISCO,07.05.09,nR1-05,11,21,1|6|9|10
8711-5/04,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8711-5/05,MÉDIO RISCO,07.05.09,nR1-05,11,21,1|4|6|9|10
8711-5/05,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8712-3/00,ALTO,07.05.05,nR1-05,11,48,1|6|10
8712-3/00,ALTO,07.12.13,nR1-12,11,48,1
8720-4/01,MÉDIO RISCO,07.05.09,nR1-05,11,21,1|6|9|10
8720-4/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8720-4/99,ALTO,07.05.09,nR1-05,11,46,1|6|9|10
8720-4/99,ALTO,07.12.13,nR1-12,11,46,1
8730-1/01,ALTO,07.06.11,nR2-06,11,46,1|6|10
8730-1/01,ALTO,07.12.13,nR1-12,11,46,1
8730-1/02,MÉDIO RISCO,07.06.11,nR2-06,11,21,1|6|10
8730-1/02,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8730-1/99,ALTO,07.06.12,nR1-06,11,46,1|6|10
8730-1/99,ALTO,07.12.13,nR1-12,11,46,1
8800-6/00,MÉDIO RISCO,07.10.06,nR2-10,11,23,1|10
8800-6/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
9001-9/01,MÉDIO RISCO,07.12.07,nR1-12,11,15,1
9001-9/01,BAIXO RISCO,07.12.13,nR1-12,11,15,1
9001-9/02,MÉDIO RISCO,07.12.07,nR1-12,11,15,1
9001-9/02,BAIXO RISCO,07.12.13,nR1-12,11,15,1
9001-9/03,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
9001-9/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9001-9/04,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
9001-9/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9001-9/05,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
9001-9/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9001-9/06,BAIXO RISCO,07.12.07,nR1-12,11,4,1
9001-9/06,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9001-9/99,MÉDIO RISCO,07.07.03,nR2-07,11,5,1|3|7|9|10
9001-9/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9002-7/01,BAIXO RISCO,07.12.14,nR1-12,11,4,1
9002-7/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9002-7/02,MÉDIO RISCO,07.09.07,nR1-09,11,8,1
9002-7/02,BAIXO RISCO,07.12.13,nR1-12,11,8,1
9003-5/00,MÉDIO RISCO,07.07.03,nR2-07,11,21,1|3|4|7|9|10
9003-5/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9101-5/00,MÉDIO RISCO,07.06.01,nR1-06,11,5,1|10
9101-5/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9102-3/01,MÉDIO RISCO,07.07.01,nR1-07,11,5,1|7|9|10
9102-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9102-3/02,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
9102-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9103-1/00,A SER DEFINIDO PELA CNLU,07.14.20,nR3-14,11,5,1|6|10
9103-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9200-3/01,MÉDIO RISCO,07.07.08,nR2-07,11,21,1|3|7|9|10
9200-3/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9200-3/02,MÉDIO RISCO,07.07.08,nR2-07,11,21,1|3|7|9|10
9200-3/02,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9200-3/99,MÉDIO RISCO,07.07.08,nR2-07,11,21,1|3|7|9|10
9200-3/99,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9311-5/00,MÉDIO RISCO,07.14.16,nR3-14,11,22,1|3|6|10
9311-5/00,MÉDIO RISCO,07.14.15,nR3-14,11,22,1|3|6|10
9311-5/00,MÉDIO RISCO,07.14.03,nR3-14,11,22,1|3|6|10
9311-5/00,MÉDIO RISCO,07.07.06,nR2-07,11,22,1|3|6|7|9|10
9311-5/00,MÉDIO RISCO,07.12.13,nR1-12,11,22,1
9312-3/00,MÉDIO RISCO,07.14.03,nR3-14,11,22,1|3|6|10
9312-3/00,MÉDIO RISCO,07.07.06,nR2-07,11,22,1|3|7|9|10
9312-3/00,MÉDIO RISCO,07.12.13,nR1-12,11,22,1
9313-1/00,MÉDIO RISCO,07.12.01,nR1-12,11,23,1|3|10
9313-1/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
9319-1/01,MÉDIO RISCO,07.10.02,nR2-10,11,5,1|10
9319-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9319-1/99,MÉDIO RISCO,07.07.06,nR2-07,8|9,34|35,1|3|7|9|10
9319-1/99,MÉDIO RISCO,07.12.14,nR1-12,8|9,34|35,1|3|7|9|10
9319-1/99,MÉDIO RISCO,07.12.13,nR1-12,8|9,34|35,1
9321-2/00,MÉDIO RISCO,07.07.07,nR2-07,11,21,1|3|7|9|10
9321-2/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9329-8/01,MÉDIO RISCO,07.07.05,nR2-07,11,21,1|3|4|7|9|10
9329-8/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9329-8/02,MÉDIO RISCO,07.07.04,nR2-07,11,5,1|3|7|10
9329-8/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9329-8/03,MÉDIO RISCO,07.07.04,nR2-07,11,5,1|3|7|10
9329-8/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9329-8/04,MÉDIO RISCO,07.12.09,nR1-12,11,5,1|3
9329-8/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9329-8/99,MÉDIO RISCO,07.07.08,nR2-07,1|11,17,1|3|7|9|10
9329-8/99,MÉDIO RISCO,07.08.08,nR1-08,1|11,17,1|3|7|8|10
9329-8/99,BAIXO RISCO,07.12.13,nR1-12,1|11,17,1
9411-1/00,BAIXO RISCO,07.10.03,nR2-10,11,4,1|10
9411-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9412-0/01,BAIXO RISCO,07.10.04,nR2-10,11,4,1|10
9412-0/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9412-0/99,BAIXO RISCO,07.10.02,nR2-10,11,4,1|10
9412-0/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9420-1/00,BAIXO RISCO,07.10.03,nR2-10,11,4,1|10
9420-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9430-8/00,BAIXO RISCO,07.10.01,nR1-10,11,4,1|10
9430-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9491-0/00,MÉDIO RISCO,07.07.02,nR1-07,1,43,1|3|10
9491-0/00,MÉDIO RISCO,07.13.02,nR1-13,1,43,1|3|6|10
9491-0/00,MÉDIO RISCO,07.10.07,nR2-10,1,43,1|3|6|10
9491-0/00,MÉDIO RISCO,07.12.13,nR1-12,1,43,1
9492-8/00,BAIXO RISCO,07.10.05,nR2-10,11,4,1|10
9492-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9493-6/00,BAIXO RISCO,07.10.02,nR2-10,11,4,1|10
9493-6/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9499-5/00,MÉDIO RISCO,07.10.07,nR2-10,15|16,11|12,1|10
9499-5/00,MÉDIO RISCO,07.10.01,nR1-10,15|16,11|12,1|10
9499-5/00,BAIXO RISCO,07.12.13,nR1-12,15|16,11|12,1
9511-8/00,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9511-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9512-6/00,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9512-6/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9521-5/00,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9521-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/01,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9529-1/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/02,BAIXO RISCO,07.09.07,nR1-09,11,4,1
9529-1/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/03,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9529-1/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/04,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9529-1/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/05,BAIXO RISCO,07.09.06,nR1-09,11,4,1
9529-1/05,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/06,BAIXO RISCO,07.09.17,nR1-09,11,4,1
9529-1/06,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9529-1/99,BAIXO RISCO,07.09.17,nR1-09,11,4,1
9529-1/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9601-7/01,MÉDIO RISCO,07.09.03,nR1-09,21|22,36|37,1
9601-7/01,MÉDIO RISCO,07.09.15,nR2-09,21|22,36|37,1
9601-7/01,MÉDIO RISCO,07.12.13,nR1-12,21|22,36|37,1
9601-7/02,MÉDIO RISCO,07.09.03,nR1-09,11,5,1
9601-7/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
9601-7/03,MÉDIO RISCO,07.09.03,nR1-09,23|24,36|37,1
9601-7/03,MÉDIO RISCO,07.09.15,nR2-09,23|24,36|37,1
9601-7/03,MÉDIO RISCO,07.12.13,nR1-12,23|24,36|37,1
9602-5/01,MÉDIO RISCO,07.12.06,nR1-12,11,20,1|6
9602-5/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
9602-5/02,MÉDIO RISCO,07.12.06,nR1-12,11,20,1|6
9602-5/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
9603-3/01,MÉDIO RISCO,07.14.08,nR3-14,11,21,1|4|6|10
9603-3/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9603-3/02,MÉDIO RISCO,07.14.08,nR3-14,11,21,1|4|6|10
9603-3/02,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9603-3/03,MÉDIO RISCO,07.14.08,nR3-14,11,21,1|4|6|10
9603-3/03,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
9603-3/04,MÉDIO RISCO,07.12.14,nR1-12,11,20,1|28
9603-3/04,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|28
9603-3/05,ALTO,07.12.14,nR1-12,11,46,1|4|6|10
9603-3/05,ALTO,07.12.13,nR1-12,11,46,1|4|6|10
9603-3/99,MÉDIO RISCO,07.12.14,nR1-12,11,20,1
9603-3/99,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
9609-2/02,BAIXO RISCO,07.12.14,nR1-12,11,4,1
9609-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9609-2/04,BAIXO RISCO,07.12.13,nR1-12,11,10,1
9609-2/05,MÉDIO RISCO,07.12.14,nR1-12,1|11,22,1|6|10
9609-2/05,MÉDIO RISCO,07.12.06,nR1-12,1|11,22,1|6|10
9609-2/05,MÉDIO RISCO,07.12.13,nR1-12,1|11,22,1
9609-2/06,MÉDIO RISCO,07.12.14,nR1-12,11,20,1|6
9609-2/06,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
9609-2/07,MÉDIO RISCO,07.12.02,nR1-12,1|11,33,1|6
9609-2/07,MÉDIO RISCO,07.12.13,nR1-12,1|11,33,
9609-2/08,MÉDIO RISCO,07.12.06,nR1-12,11,20,1|6
9609-2/08,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
9609-2/99,MÉDIO RISCO,07.12.14,nR1-12,1|11,40,1
9609-2/99,MÉDIO RISCO,07.12.13,nR1-12,1|11,40,1
9700-5/00,BAIXO RISCO,07.12.14,nR1-12,11,4,1
9700-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
9900-8/00,BAIXO RISCO,07.11.02,nR2-11,11,4,1|10
9900-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
